"customer_id","aov","num_purchases","club_member_status","fashion_news_frequency","avg_age","Shoes & Socks","Blouses, Tops & Shirts","Hoodies & Outerwear","Skirts, Shorts & Tights","Swimwear","Trousers","Knitwear","T-shirts","Nightwear","Underwear","Accessories","Dresses, Jumpsuits & Sets"
22281,0.0169322033898305,1,"PRE-CREATE","NONE",55,0,0,0,0,0,0,0,0,0,0,0,1
22282,0.0423559322033898,1,"ACTIVE","Regularly",22,0,0,0,0,0,0,0,0,0,1,0,0
22283,0.0076101694915254,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,1,0,0,0,0
22284,0.0235,2,"ACTIVE","NONE",28,0,1,0,0,1,0,0,0,0,0,0,0
22285,0.0160847457627118,2,"ACTIVE","Regularly",57,0,0,0,0,0,0,0,0,0,2,0,0
22286,0.014140435835351,7,"ACTIVE","NONE",52,0,0,0,0,0,0,4,3,0,0,0,0
22287,0.0135423728813559,1,"ACTIVE","NONE",18,0,0,0,0,0,0,0,1,0,0,0,0
22288,0.0121864406779661,1,"ACTIVE","Regularly",40,0,0,0,0,0,0,0,1,0,0,0,0
22289,0.0385423728813559,3,"ACTIVE","Regularly",43,0,0,0,2,0,0,0,0,1,0,0,0
22290,0.0123559322033898,1,"ACTIVE","NONE",22,0,0,0,0,0,0,0,1,0,0,0,0
22291,0.0198135593220338,2,"ACTIVE","NONE",41,0,0,0,0,0,0,0,0,0,2,0,0
22292,0.0098728813559322,2,"ACTIVE","NONE",49,0,0,0,0,0,0,0,1,1,0,0,0
22293,0.0254067796610169,2,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,1,0,0
22294,0.0169322033898305,1,"ACTIVE","Regularly",32,0,0,0,0,0,0,0,0,0,1,0,0
22295,0.008457627118644,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,0,1,0,0,0,0
22296,0.0677796610169491,1,"ACTIVE","NONE",29,0,0,1,0,0,0,0,0,0,0,0,0
22297,0.0254067796610169,1,"ACTIVE","Regularly",22,0,0,0,0,1,0,0,0,0,0,0,0
22298,0.0423559322033898,1,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,0,0,0
22299,0.0297118644067796,1,"ACTIVE","NONE",64,0,1,0,0,0,0,0,0,0,0,0,0
22300,0.0169322033898305,1,"ACTIVE","Regularly",18,0,0,0,0,0,0,1,0,0,0,0,0
22301,0.0304915254237288,1,"ACTIVE","NONE",28,0,0,0,0,0,0,0,0,0,1,0,0
22302,0.0169322033898305,1,"ACTIVE","NONE",18,0,0,0,0,1,0,0,0,0,0,0,0
22303,0.036322033898305,5,"ACTIVE","Regularly",37,0,1,0,0,0,4,0,0,0,0,0,0
22304,0.0395310734463276,3,"PRE-CREATE","NONE",24,0,0,0,0,0,3,0,0,0,0,0,0
22305,0.008457627118644,2,"ACTIVE","NONE",70,0,0,0,0,0,0,0,2,0,0,0,0
22306,0.0169322033898305,1,"ACTIVE","NONE",28,0,0,0,0,0,0,0,1,0,0,0,0
22307,0.0243898305084745,1,"ACTIVE","NONE",46,0,1,0,0,0,0,0,0,0,0,0,0
22308,0.0296440677966101,4,"ACTIVE","NONE",20,0,0,0,0,0,2,0,0,0,2,0,0
22309,0.020322033898305,1,"ACTIVE","Regularly",53,0,0,0,0,0,0,0,0,0,0,0,1
22310,0.046593220338983,2,"ACTIVE","Regularly",41,0,0,0,0,0,1,0,0,0,0,0,1
22311,0.021593220338983,2,"ACTIVE","Regularly",56,0,0,0,0,0,0,0,0,0,0,0,2
22312,0.0219491525423728,5,"ACTIVE","Regularly",46,0,0,0,0,0,4,0,0,0,1,0,0
22313,0.0228813559322033,1,"ACTIVE","Regularly",37,0,0,0,0,0,1,0,0,0,0,0,0
22314,0.0338813559322033,1,"ACTIVE","Regularly",27,0,0,0,0,0,1,0,0,0,0,0,0
22315,0.0135423728813559,1,"ACTIVE","NONE",23,1,0,0,0,0,0,0,0,0,0,0,0
22316,0.0319406779661017,2,"ACTIVE","Regularly",42,0,2,0,0,0,0,0,0,0,0,0,0
22317,0.0279491525423728,4,"ACTIVE","Regularly",27,0,0,0,0,3,1,0,0,0,0,0,0
22318,0.0338813559322033,1,"ACTIVE","NONE",22,0,0,1,0,0,0,0,0,0,0,0,0
22319,0.0423559322033898,1,"ACTIVE","NONE",29,0,0,0,0,0,0,1,0,0,0,0,0
22320,0.0440621468926553,3,"ACTIVE","NONE",74,0,0,1,0,0,1,0,1,0,0,0,0
22321,0.0254067796610169,1,"ACTIVE","Regularly",48,0,0,0,0,0,0,1,0,0,0,0,0
22322,0.0169322033898305,1,"ACTIVE","NONE",41,0,1,0,0,0,0,0,0,0,0,0,0
22323,0.0550677966101694,2,"ACTIVE","Regularly",68,0,0,1,0,0,0,0,0,0,0,1,0
22324,0.00704519774011293,3,"ACTIVE","Regularly",22,0,0,2,0,0,0,0,0,0,0,1,0
22325,0.0294689265536722,3,"ACTIVE","Regularly",26,0,0,0,1,1,1,0,0,0,0,0,0
22326,0.0423559322033897,2,"ACTIVE","NONE",23,0,0,0,0,0,2,0,0,0,0,0,0
22327,0.0474406779661016,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,1,0,0,0,0,0
22328,0.024276836158192,3,"ACTIVE","NONE",23,0,0,3,0,0,0,0,0,0,0,0,0
22329,0.0338813559322033,2,"ACTIVE","NONE",49,0,0,0,0,0,2,0,0,0,0,0,0
22330,0.0112711864406779,1,"ACTIVE","NONE",54,1,0,0,0,0,0,0,0,0,0,0,0
22331,0.0440508474576271,2,"ACTIVE","NONE",56,0,0,0,0,0,0,0,0,0,0,0,2
22332,0.0196440677966101,5,"ACTIVE","NONE",23,0,0,4,0,0,1,0,0,0,0,0,0
22333,0.0254067796610169,2,"ACTIVE","Regularly",61,0,1,1,0,0,0,0,0,0,0,0,0
22334,0.0508305084745762,2,"ACTIVE","NONE",39,0,0,0,0,0,2,0,0,0,0,0,0
22335,0.0508305084745762,2,"ACTIVE","Regularly",75,0,0,0,0,0,0,2,0,0,0,0,0
22336,0.0169322033898305,1,"ACTIVE","NONE",30,0,0,0,0,0,0,1,0,0,0,0,0
22337,0.0254067796610169,1,"PRE-CREATE","NONE",23,0,0,0,0,0,0,0,0,0,1,0,0
22338,0.0076101694915254,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,1,0,0,0,0
22339,0.0126949152542372,1,"ACTIVE","Regularly",21,0,0,0,1,0,0,0,0,0,0,0,0
22340,0.0254067796610169,1,"ACTIVE","NONE",20,0,0,0,0,0,0,1,0,0,0,0,0
22341,0.0067627118644067,1,"ACTIVE","NONE",20,0,0,1,0,0,0,0,0,0,0,0,0
22342,0.008457627118644,1,"ACTIVE","Regularly",57,0,0,0,0,0,0,0,1,0,0,0,0
22343,0.0169322033898305,1,"ACTIVE","Regularly",22,0,0,0,0,0,0,0,0,1,0,0,0
22344,0.0451807909604519,3,"ACTIVE","NONE",21,0,0,3,0,0,0,0,0,0,0,0,0
22345,0.008457627118644,2,"ACTIVE","NONE",45,0,0,0,0,0,0,0,2,0,0,0,0
22346,0.0296440677966101,6,"ACTIVE","Regularly",49,0,0,0,0,0,4,0,0,0,2,0,0
22347,0.0169322033898305,2,"ACTIVE","NONE",35,0,0,0,0,0,2,0,0,0,0,0,0
22348,0.0243898305084745,1,"ACTIVE","Regularly",50,0,1,0,0,0,0,0,0,0,0,0,0
22349,0.0423559322033898,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,0,0,1,0,0
22350,0.0211694915254237,2,"ACTIVE","NONE",26,0,0,0,0,2,0,0,0,0,0,0,0
22351,0.0338813559322033,1,"ACTIVE","Regularly",22,0,0,1,0,0,0,0,0,0,0,0,0
22352,0.0338813559322033,1,"ACTIVE","NONE",25,0,0,1,0,0,0,0,0,0,0,0,0
22353,0.008457627118644,1,"PRE-CREATE","NONE",21,0,0,1,0,0,0,0,0,0,0,0,0
22354,0.0169322033898305,2,"ACTIVE","NONE",21,0,0,0,0,2,0,0,0,0,0,0,0
22355,0.0143898305084745,4,"ACTIVE","NONE",23,0,0,0,0,0,2,0,2,0,0,0,0
22356,0.0169322033898305,1,"ACTIVE","NONE",19,0,0,0,0,0,0,0,1,0,0,0,0
22357,0.0243898305084745,2,"ACTIVE","NONE",51,0,0,0,0,2,0,0,0,0,0,0,0
22358,0.0254067796610169,1,"ACTIVE","NONE",51,0,0,0,0,1,0,0,0,0,0,0,0
22359,0.0254067796610169,2,"ACTIVE","NONE",56,0,0,0,0,0,1,1,0,0,0,0,0
22360,0.0106610169491525,1,"ACTIVE","Regularly",37,0,0,0,0,0,0,0,0,0,0,0,1
22361,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
22362,0.0135423728813559,1,"ACTIVE","NONE",55,0,0,0,0,0,0,1,0,0,0,0,0
22363,0.0677796610169491,3,"ACTIVE","NONE",31,0,0,0,0,0,0,0,0,0,0,0,3
22364,0.0357796610169491,2,"ACTIVE","NONE",29,0,0,0,1,0,0,1,0,0,0,0,0
22365,0.0152372881355932,2,"ACTIVE","NONE",59,0,0,0,0,0,1,0,1,0,0,0,0
22366,0.0291694915254237,3,"ACTIVE","NONE",27,1,0,0,0,0,1,0,0,0,1,0,0
22367,0.0220169491525423,2,"ACTIVE","NONE",22,0,0,0,0,2,0,0,0,0,0,0,0
22368,0.0169322033898305,2,"ACTIVE","NONE",42,0,0,0,2,0,0,0,0,0,0,0,0
22369,0.0158276836158192,6,"ACTIVE","Regularly",26,0,0,0,0,1,0,1,0,0,1,3,0
22370,0.0677796610169491,1,"ACTIVE","NONE",50,0,0,0,0,0,0,0,0,0,0,0,1
22371,0.0367062146892655,3,"ACTIVE","NONE",54,0,0,0,0,0,0,1,0,0,0,0,2
22372,0.0319713168187744,13,"ACTIVE","Regularly",25,0,0,0,1,0,10,2,0,0,0,0,0
22373,0.0067627118644067,1,"ACTIVE","NONE",23,0,0,1,0,0,0,0,0,0,0,0,0
22374,0.0271016949152542,1,"ACTIVE","NONE",19,0,0,0,0,0,1,0,0,0,0,0,0
22375,0.0338813559322034,2,"ACTIVE","NONE",53,0,0,0,1,0,0,0,0,0,1,0,0
22376,0.0211694915254237,2,"ACTIVE","Regularly",20,0,0,0,1,0,0,0,0,0,0,0,1
22377,0.0302090395480225,3,"ACTIVE","NONE",22,0,0,0,0,0,0,1,0,0,0,0,2
22378,0.0169322033898305,2,"ACTIVE","Regularly",21,0,0,0,2,0,0,0,0,0,0,0,0
22379,0.0140508474576271,4,"ACTIVE","NONE",27,1,1,1,0,0,0,0,1,0,0,0,0
22380,0.0254067796610169,3,"ACTIVE","NONE",24,0,0,0,0,0,0,0,0,0,2,0,1
22381,0.0294745762711864,6,"ACTIVE","Regularly",63,0,2,1,0,0,0,0,0,0,2,0,1
22382,0.0220169491525423,1,"ACTIVE","Regularly",30,0,0,0,0,1,0,0,0,0,0,0,0
22383,0.0152372881355932,1,"ACTIVE","NONE",19,0,0,0,0,0,0,0,0,0,1,0,0
22384,0.0033728813559322,1,"ACTIVE","Regularly",35,0,0,0,0,1,0,0,0,0,0,0,0
22385,0.0112542372881356,2,"ACTIVE","Regularly",61,0,0,2,0,0,0,0,0,0,0,0,0
22386,0.0254067796610169,2,"ACTIVE","Regularly",25,0,0,1,1,0,0,0,0,0,0,0,0
22387,0.0169322033898305,1,"ACTIVE","NONE",64,0,0,0,0,0,0,0,0,0,1,0,0
22388,0.00907909604519767,3,"ACTIVE","Regularly",31,0,0,2,1,0,0,0,0,0,0,0,0
22389,0.0135423728813559,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,1,0,0,0,0
22390,0.0254067796610169,1,"ACTIVE","NONE",26,0,0,1,0,0,0,0,0,0,0,0,0
22391,0.0304915254237288,1,"ACTIVE","Regularly",20,0,0,0,0,0,0,0,0,0,1,0,0
22392,0.0338813559322033,1,"ACTIVE","NONE",51,0,0,0,0,0,1,0,0,0,0,0,0
22393,0.0101525423728813,1,"ACTIVE","Regularly",58,0,0,0,1,0,0,0,0,0,0,0,0
22394,0.0178813559322034,5,"ACTIVE","NONE",28,1,1,0,1,1,0,0,0,0,0,1,0
22395,0.0508305084745762,1,"ACTIVE","NONE",57,0,0,0,0,0,1,0,0,0,0,0,0
22396,0.0423559322033898,1,"ACTIVE","NONE",24,0,0,0,1,0,0,0,0,0,0,0,0
22397,0.00937288135593215,4,"ACTIVE","NONE",30,1,0,0,0,0,0,0,3,0,0,0,0
22398,0.0169406779661017,2,"ACTIVE","NONE",36,0,0,0,2,0,0,0,0,0,0,0,0
22399,0.0169322033898305,1,"ACTIVE","NONE",21,0,0,0,0,0,0,0,1,0,0,0,0
22400,0.0160847457627118,2,"ACTIVE","NONE",30,0,0,0,0,0,1,0,0,0,0,1,0
22401,0.0219435028248587,6,"ACTIVE","NONE",24,0,1,0,0,0,2,1,1,0,0,1,0
22402,0.0169322033898305,2,"ACTIVE","NONE",22,0,0,0,0,0,0,0,2,0,0,0,0
22403,0.0254067796610169,1,"ACTIVE","Regularly",54,0,1,0,0,0,0,0,0,0,0,0,0
22404,0.008457627118644,1,"ACTIVE","Regularly",23,0,0,0,0,0,0,0,0,0,0,1,0
22405,0.0254067796610169,1,"ACTIVE","NONE",22,0,0,0,0,0,1,0,0,0,0,0,0
22406,0.0232598870056497,6,"ACTIVE","Regularly",22,0,0,2,0,0,3,0,0,0,1,0,0
22407,0.0338813559322033,1,"ACTIVE","NONE",23,0,0,1,0,0,0,0,0,0,0,0,0
22408,0.0381186440677966,2,"ACTIVE","NONE",50,0,0,0,0,0,0,1,0,0,1,0,0
22409,0.0239943502824858,6,"ACTIVE","Regularly",27,0,1,0,0,0,4,0,0,0,0,1,0
22410,0.0550677966101695,2,"ACTIVE","NONE",53,0,0,0,1,0,0,1,0,0,0,0,0
22411,0.0423559322033898,1,"ACTIVE","Regularly",29,0,0,0,1,0,0,0,0,0,0,0,0
22412,0.0338813559322033,2,"ACTIVE","NONE",39,0,0,0,0,0,2,0,0,0,0,0,0
22413,0.0135423728813559,1,"ACTIVE","Regularly",30,0,1,0,0,0,0,0,0,0,0,0,0
22414,0.0338813559322034,2,"ACTIVE","Regularly",53,0,1,0,0,0,0,1,0,0,0,0,0
22415,0.0265367231638418,3,"ACTIVE","Regularly",42,0,0,0,0,0,2,0,0,0,1,0,0
22416,0.0169322033898305,1,"ACTIVE","NONE",51,0,0,1,0,0,0,0,0,0,0,0,0
22417,0.0193050847457627,5,"ACTIVE","Regularly",30,4,0,0,1,0,0,0,0,0,0,0,0
22418,0.0338813559322033,1,"ACTIVE","NONE",38,0,0,0,0,0,1,0,0,0,0,0,0
22419,0.0508305084745762,1,"ACTIVE","NONE",21,0,0,0,0,0,1,0,0,0,0,0,0
22420,0.0315847457627118,2,"ACTIVE","NONE",55,0,0,0,0,0,1,1,0,0,0,0,0
22421,0.032186440677966,2,"ACTIVE","NONE",41,1,0,0,0,0,0,0,0,0,0,0,1
22422,0.0254067796610169,1,"ACTIVE","NONE",26,0,0,0,0,0,0,1,0,0,0,0,0
22423,0.0220169491525423,1,"ACTIVE","NONE",39,0,1,0,0,0,0,0,0,0,0,0,0
22424,0.0107175141242937,3,"ACTIVE","NONE",20,0,0,2,0,0,0,0,1,0,0,0,0
22425,0.0266779661016949,1,"ACTIVE","NONE",24,0,0,0,0,0,0,0,0,0,1,0,0
22426,0.0338813559322033,1,"ACTIVE","NONE",54,0,0,0,0,0,1,0,0,0,0,0,0
22427,0.0213389830508474,15,"ACTIVE","Regularly",30,0,2,3,0,1,3,2,3,1,0,0,0
22428,0.020322033898305,3,"ACTIVE","NONE",47,0,0,2,0,0,1,0,0,0,0,0,0
22429,0.0195593220338982,4,"ACTIVE","NONE",26,0,0,0,0,0,2,0,1,0,0,1,0
22430,0.0220169491525423,1,"ACTIVE","NONE",48,1,0,0,0,0,0,0,0,0,0,0,0
22431,0.0211694915254237,2,"ACTIVE","NONE",56,0,1,0,0,0,0,0,0,0,1,0,0
22432,0.0287966101694915,5,"ACTIVE","Regularly",54,0,0,0,0,0,2,0,0,0,1,1,1
22433,0.0254067796610169,2,"ACTIVE","Regularly",60,0,0,0,0,0,1,0,0,0,0,0,1
22434,0.0067627118644067,1,"ACTIVE","NONE",19,0,0,0,0,1,0,0,0,0,0,0,0
22435,0.0152372881355932,1,"ACTIVE","Regularly",19,0,1,0,0,0,0,0,0,0,0,0,0
22436,0.0254067796610169,1,"ACTIVE","NONE",53,0,0,0,0,0,0,0,0,0,0,0,1
22437,0.0150338983050847,4,"ACTIVE","Regularly",25,0,0,0,0,2,0,0,0,0,2,0,0
22438,0.0338813559322033,4,"ACTIVE","NONE",23,0,0,0,0,0,4,0,0,0,0,0,0
22439,0.0190508474576271,1,"ACTIVE","NONE",18,0,0,0,0,0,0,1,0,0,0,0,0
22440,0.0152372881355932,3,"ACTIVE","NONE",38,0,1,0,0,0,0,2,0,0,0,0,0
22441,0.0423559322033898,1,"ACTIVE","NONE",53,0,0,0,1,0,0,0,0,0,0,0,0
22442,0.0338813559322033,1,"ACTIVE","NONE",28,0,1,0,0,0,0,0,0,0,0,0,0
22443,0.0271016949152542,1,"ACTIVE","Regularly",58,0,0,0,0,0,1,0,0,0,0,0,0
22444,0.027386440677966,5,"ACTIVE","Regularly",29,0,0,0,0,0,4,0,0,0,0,1,0
22445,0.0338813559322033,1,"ACTIVE","NONE",41,0,0,0,0,0,1,0,0,0,0,0,0
22446,0.0508305084745762,1,"ACTIVE","Regularly",26,0,0,0,0,0,0,0,0,0,0,0,1
22447,0.0141073446327683,6,"ACTIVE","Regularly",37,0,0,0,0,0,4,0,2,0,0,0,0
22448,0.0314237288135593,1,"ACTIVE","Regularly",24,0,0,0,0,1,0,0,0,0,0,0,0
22449,0.0296440677966101,2,"ACTIVE","Regularly",23,0,1,1,0,0,0,0,0,0,0,0,0
22450,0.020322033898305,2,"ACTIVE","NONE",61,0,0,0,0,0,0,2,0,0,0,0,0
22451,0.0220169491525423,1,"ACTIVE","Regularly",62,0,1,0,0,0,0,0,0,0,0,0,0
22452,0.0297457627118644,5,"ACTIVE","Regularly",18,0,0,1,0,0,4,0,0,0,0,0,0
22453,0.0254067796610169,1,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,0,0,0
22454,0.0135423728813559,8,"ACTIVE","NONE",29,8,0,0,0,0,0,0,0,0,0,0,0
22455,0.0593050847457627,1,"ACTIVE","NONE",28,0,0,0,0,0,1,0,0,0,0,0,0
22456,0.0169322033898304,2,"ACTIVE","Regularly",75,0,0,1,0,0,1,0,0,0,0,0,0
22457,0.0677796610169491,1,"ACTIVE","Regularly",42,0,0,0,0,0,0,0,0,0,0,0,1
22458,0.0304915254237288,1,"ACTIVE","NONE",50,0,0,0,0,0,1,0,0,0,0,0,0
22459,0.008457627118644,2,"ACTIVE","NONE",19,0,0,0,0,0,0,0,2,0,0,0,0
22460,0.0169322033898305,1,"ACTIVE","NONE",61,0,0,0,0,0,0,0,0,0,0,0,1
22461,0.0289661016949152,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,0,0,0,0,0,1
22462,0.0343559322033898,7,"ACTIVE","Regularly",37,0,0,2,0,0,2,2,0,0,0,1,0
22463,0.0252813559322033,10,"ACTIVE","NONE",38,0,1,0,0,0,3,0,0,2,0,0,4
22464,0.0118474576271186,1,"ACTIVE","Regularly",24,1,0,0,0,0,0,0,0,0,0,0,0
22465,0.0508305084745762,1,"ACTIVE","NONE",53,0,0,0,0,0,1,0,0,0,0,0,0
22466,0.0240508474576271,1,"ACTIVE","Regularly",32,0,0,0,0,0,0,0,0,0,0,1,0
22467,0.0060847457627118,1,"ACTIVE","Regularly",17,0,0,0,0,0,0,0,1,0,0,0,0
22468,0.0304237288135593,3,"ACTIVE","NONE",51,0,0,0,0,0,0,1,0,2,0,0,0
22469,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,0,0,0,0,1,0,0,0,0,0
22470,0.0271016949152542,1,"ACTIVE","Regularly",21,0,0,1,0,0,0,0,0,0,0,0,0
22471,0.017072033898305,4,"ACTIVE","Regularly",24,0,2,0,0,0,0,0,1,0,0,1,0
22472,0.0166779661016949,2,"ACTIVE","Regularly",28,0,0,1,0,0,1,0,0,0,0,0,0
22473,0.0247966101694915,2,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,0,0,2,0,0
22474,0.0198154425612052,9,"ACTIVE","Regularly",32,0,0,0,0,4,0,0,2,0,2,1,0
22475,0.0332033898305084,10,"ACTIVE","Regularly",27,0,0,1,0,0,0,4,0,2,0,0,3
22476,0.0145310734463276,6,"ACTIVE","Regularly",17,0,0,0,1,0,0,0,0,0,1,4,0
22477,0.0125593220338983,2,"ACTIVE","Regularly",50,0,2,0,0,0,0,0,0,0,0,0,0
22478,0.0135423728813559,1,"ACTIVE","NONE",49,0,1,0,0,0,0,0,0,0,0,0,0
22479,0.0317485875706214,12,"ACTIVE","NONE",26,2,2,0,0,0,8,0,0,0,0,0,0
22480,0.0115084745762711,1,"ACTIVE","Regularly",63,0,0,0,0,1,0,0,0,0,0,0,0
22481,0.0338813559322033,1,"ACTIVE","NONE",23,0,0,0,1,0,0,0,0,0,0,0,0
22482,0.101677966101695,2,"ACTIVE","NONE",44,0,0,2,0,0,0,0,0,0,0,0,0
22483,0.0355762711864406,5,"ACTIVE","NONE",28,0,2,0,0,0,2,0,1,0,0,0,0
22484,0.0254067796610169,1,"ACTIVE","NONE",19,0,0,0,0,1,0,0,0,0,0,0,0
22485,0.0169322033898305,1,"ACTIVE","NONE",28,0,0,0,1,0,0,0,0,0,0,0,0
22486,0.0423559322033898,1,"ACTIVE","NONE",51,0,0,0,1,0,0,0,0,0,0,0,0
22487,0.0090338983050847,1,"ACTIVE","NONE",32,0,0,0,1,0,0,0,0,0,0,0,0
22488,0.0135423728813559,2,"ACTIVE","Regularly",26,0,1,0,0,0,0,0,0,0,0,0,1
22489,0.0169322033898305,1,"ACTIVE","NONE",54,0,0,0,0,0,0,0,0,0,0,0,1
22490,0.0045593220338983,1,"ACTIVE","Regularly",74,0,0,0,0,0,0,0,1,0,0,0,0
22491,0.022864406779661,1,"ACTIVE","NONE",23,0,0,0,0,0,1,0,0,0,0,0,0
22492,0.0220790960451977,3,"ACTIVE","NONE",22,0,1,0,2,0,0,0,0,0,0,0,0
22493,0.0423559322033898,1,"ACTIVE","NONE",48,0,0,0,0,0,1,0,0,0,0,0,0
22494,0.0169322033898305,1,"ACTIVE","NONE",38,0,1,0,0,0,0,0,0,0,0,0,0
22495,0.0112881355932203,3,"ACTIVE","NONE",48,0,0,0,3,0,0,0,0,0,0,0,0
22496,0.0254067796610169,2,"ACTIVE","NONE",25,0,0,0,0,0,1,1,0,0,0,0,0
22497,0.0194745762711864,2,"ACTIVE","NONE",32,0,0,0,0,2,0,0,0,0,0,0,0
22498,0.0223601694915254,4,"ACTIVE","NONE",38,1,0,0,0,0,3,0,0,0,0,0,0
22499,0.0338813559322033,1,"ACTIVE","NONE",41,0,0,1,0,0,0,0,0,0,0,0,0
22500,0.0220169491525423,1,"ACTIVE","NONE",55,1,0,0,0,0,0,0,0,0,0,0,0
22501,0.026057627118644,5,"ACTIVE","Regularly",24,0,1,0,1,1,1,1,0,0,0,0,0
22502,0.0169322033898305,1,"ACTIVE","Regularly",49,0,0,0,1,0,0,0,0,0,0,0,0
22503,0.0169322033898305,1,"ACTIVE","NONE",65,0,0,0,0,0,1,0,0,0,0,0,0
22504,0.0236906779661017,8,"ACTIVE","NONE",36,0,0,0,3,0,0,0,0,2,0,0,3
22505,0.0152372881355932,2,"ACTIVE","Regularly",35,1,0,0,0,0,0,0,1,0,0,0,0
22506,0.0254067796610169,1,"ACTIVE","Regularly",24,0,0,0,0,1,0,0,0,0,0,0,0
22507,0.0448983050847457,2,"ACTIVE","Regularly",50,0,0,0,0,0,0,2,0,0,0,0,0
22508,0.0275254237288135,4,"ACTIVE","Regularly",58,0,1,0,0,0,0,1,0,0,0,0,2
22509,0.0194745762711864,2,"ACTIVE","NONE",24,0,0,1,0,0,0,0,0,0,1,0,0
22510,0.0101525423728813,1,"ACTIVE","Regularly",37,0,0,0,0,0,0,1,0,0,0,0,0
22511,0.024276836158192,3,"ACTIVE","Regularly",50,0,0,1,1,1,0,0,0,0,0,0,0
22512,0.0033728813559322,1,"ACTIVE","NONE",50,0,0,0,0,0,0,0,0,0,0,1,0
22513,0.0296440677966101,8,"ACTIVE","Regularly",23,0,0,0,0,0,6,1,1,0,0,0,0
22514,0.0211694915254237,8,"ACTIVE","NONE",29,0,1,0,0,3,1,1,2,0,0,0,0
22515,0.0169322033898305,1,"ACTIVE","NONE",58,1,0,0,0,0,0,0,0,0,0,0,0
22516,0.0338813559322033,1,"ACTIVE","NONE",27,0,0,0,0,0,1,0,0,0,0,0,0
22517,0.0169322033898304,3,"PRE-CREATE","NONE",26,0,0,0,0,0,0,0,2,1,0,0,0
22518,0.0399237288135593,2,"ACTIVE","Regularly",54,0,0,0,0,0,1,0,0,0,0,0,1
22519,0.026593220338983,3,"ACTIVE","Regularly",41,0,0,0,0,0,2,0,1,0,0,0,0
22520,0.0254067796610169,2,"ACTIVE","NONE",50,0,2,0,0,0,0,0,0,0,0,0,0
22521,0.0251949152542372,2,"ACTIVE","Regularly",49,0,0,0,0,0,1,1,0,0,0,0,0
22522,0.0135423728813559,1,"ACTIVE","Regularly",47,0,0,0,0,1,0,0,0,0,0,0,0
22523,0.0275762711864407,3,"ACTIVE","NONE",21,0,0,0,0,0,0,1,0,0,1,1,0
22524,0.101677966101695,1,"ACTIVE","NONE",19,0,0,1,0,0,0,0,0,0,0,0,0
22525,0.0148474576271186,4,"ACTIVE","Regularly",26,0,0,1,2,0,0,0,0,0,1,0,0
22526,0.0254067796610169,1,"ACTIVE","NONE",23,0,0,0,0,1,0,0,0,0,0,0,0
22527,0.0254067796610169,1,"ACTIVE","NONE",44,0,0,0,0,0,1,0,0,0,0,0,0
22528,0.0254067796610169,1,"ACTIVE","NONE",75,0,0,0,0,0,1,0,0,0,0,0,0
22529,0.0121864406779661,1,"ACTIVE","NONE",25,1,0,0,0,0,0,0,0,0,0,0,0
22530,0.0141073446327683,3,"ACTIVE","NONE",47,0,0,0,0,0,1,0,2,0,0,0,0
22531,0.0194512711864406,16,"ACTIVE","Regularly",28,2,1,0,3,4,0,1,0,0,4,1,0
22532,0.061,2,"ACTIVE","Regularly",23,0,1,1,0,0,0,0,0,0,0,0,0
22533,0.0154915254237288,1,"ACTIVE","NONE",39,0,0,0,0,0,0,0,0,0,1,0,0
22534,0.008457627118644,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,1,0,0,0,0
22535,0.0338813559322034,2,"ACTIVE","NONE",24,0,0,0,0,0,1,1,0,0,0,0,0
22536,0.0158022598870056,3,"ACTIVE","NONE",52,0,0,1,0,0,0,1,0,0,0,1,0
22537,0.0220169491525423,4,"ACTIVE","NONE",31,0,2,1,0,0,1,0,0,0,0,0,0
22538,0.0252474576271186,5,"ACTIVE","Regularly",22,0,0,2,1,0,2,0,0,0,0,0,0
22539,0.0169322033898304,2,"ACTIVE","NONE",19,0,1,0,0,0,0,0,0,0,0,1,0
22540,0.0145593220338983,2,"ACTIVE","Regularly",24,0,0,0,1,0,0,0,1,0,0,0,0
22541,0.0408728813559321,2,"ACTIVE","NONE",51,1,0,0,1,0,0,0,0,0,0,0,0
22542,0.0101525423728813,1,"ACTIVE","NONE",31,0,0,0,0,0,0,0,0,0,1,0,0
22543,0.0344463276836157,3,"ACTIVE","NONE",39,0,0,1,0,0,1,1,0,0,0,0,0
22544,0.0195956416464891,7,"ACTIVE","NONE",32,2,0,1,1,0,0,0,2,0,0,0,1
